iso_a3,continent,region_id,country,income_id,gdp,population,total_waste,composition,percent
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,glass,5.28
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,metal,3.49
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,other,13.73
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,paper_cardboard,10.93
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,plastic,7.87
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,rubber_leather,3.09
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,wood,NA
AZE,Asia,Europe_Central_Asia,Azerbaijan,UMC,14853.91015625,9649341,2930349,yard_garden_green_waste,10.42
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,food_organic_waste,59.1
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,glass,3.4
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,metal,2.1
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,other,15.2
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,paper_cardboard,12.8
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,plastic,7.4
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,rubber_leather,NA
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,wood,NA
BHR,Asia,Middle_East_North_Africa,Bahrain,HIC,47937.77734375,1425171,951942.96945,yard_garden_green_waste,NA
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,food_organic_waste,80.57999999999998
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,glass,0.44
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,metal,0.5
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,other,8.59
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,paper_cardboard,3.04
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,plastic,4.67
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,rubber_leather,1.08
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,wood,NA
BGD,Asia,South_Asia,Bangladesh,LMC,3195.737060546875,155727056,14778497.33,yard_garden_green_waste,1.1
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,food_organic_waste,58
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,glass,4
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,metal,1
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,other,7
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,paper_cardboard,17
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,plastic,13
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,rubber_leather,NA
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,wood,NA
BTN,Asia,South_Asia,Bhutan,LMC,6743.01611328125,686958,111314.05,yard_garden_green_waste,NA
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,food_organic_waste,36
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,glass,3
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,metal,4
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,other,15
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,paper_cardboard,18
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,plastic,16
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,rubber_leather,1
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,wood,1
BRN,Asia,East_Asia_Pacific,Brunei Darussalam,HIC,60865.98828125,423196,216253.15599999996,yard_garden_green_waste,6
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,food_organic_waste,66.6
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,glass,2.6
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,metal,2
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,other,10.4
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,paper_cardboard,4
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,plastic,8.6
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,rubber_leather,NA
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,wood,5.8
KHM,Asia,East_Asia_Pacific,Cambodia,LMC,3364.27880859375,15270790,1089000,yard_garden_green_waste,NA
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,food_organic_waste,61.2
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,glass,2.1
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,metal,1.1
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,other,13.1
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,paper_cardboard,9.6
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,plastic,9.8
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,rubber_leather,1.3
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,wood,1.8
CHN,Asia,East_Asia_Pacific,China,UMC,16092.30078125,1400050048,395081376,yard_garden_green_waste,NA
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,food_organic_waste,41.47
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,glass,2.66
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,metal,3.25
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,other,10.07
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,paper_cardboard,25.7
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,plastic,14.77
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,rubber_leather,NA
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,wood,2.08
CYP,Asia,Europe_Central_Asia,Cyprus,HIC,39544.68359375,1198575,769485.125,yard_garden_green_waste,NA
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,food_organic_waste,39
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,glass,3
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,metal,5
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,other,16
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,paper_cardboard,34
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,plastic,3
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,rubber_leather,NA
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,wood,NA
GEO,Asia,Europe_Central_Asia,Georgia,LMC,12605.1396484375,3717100,800000,yard_garden_green_waste,NA
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,food_organic_waste,35
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,glass,3
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,metal,2
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,other,14
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,paper_cardboard,22
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,plastic,21
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,rubber_leather,NA
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,wood,3
HKG,Asia,East_Asia_Pacific,"Hong Kong SAR, China",HIC,57215.96875,7305700,5679816.465,yard_garden_green_waste,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,food_organic_waste,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,glass,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,metal,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,other,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,paper_cardboard,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,plastic,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,rubber_leather,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,wood,NA
IND,Asia,South_Asia,India,LMC,6496.8076171875,1352617344,189750000,yard_garden_green_waste,NA
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,food_organic_waste,53.8
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,glass,2.5
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,metal,1.8
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,other,12.9
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,paper_cardboard,14.9
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,plastic,14
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,rubber_leather,NA
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,wood,NA
IDN,Asia,East_Asia_Pacific,Indonesia,LMC,10531.1982421875,261115456,65200000,yard_garden_green_waste,NA
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,food_organic_waste,72.9
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,glass,1.9
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,metal,2.3
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,other,5
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,paper_cardboard,7.3
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,plastic,8.5
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,rubber_leather,1.1
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,wood,1.3
IRN,Asia,Middle_East_North_Africa,"Iran, Islamic Rep.",UMC,14535.8623046875,80277424,17885000,yard_garden_green_waste,NA
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,food_organic_waste,68.7
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,glass,2.3
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,metal,0.98
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,other,6
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,paper_cardboard,9.6
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,plastic,5.29
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,rubber_leather,5.09
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,wood,0.85
IRQ,Asia,Middle_East_North_Africa,Iraq,UMC,10310.6796875,36115648,13140000,yard_garden_green_waste,0.93
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,food_organic_waste,34
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,glass,3
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,metal,3
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,other,16
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,paper_cardboard,24
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,plastic,18
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,rubber_leather,NA
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,wood,NA
ISR,Asia,Middle_East_North_Africa,Israel,HIC,37687.74609375,8380100,5400000,yard_garden_green_waste,2
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,food_organic_waste,36
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,glass,5
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,metal,4
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,other,6
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,paper_cardboard,33
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,plastic,11
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,rubber_leather,1
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,wood,4
JPN,Asia,East_Asia_Pacific,Japan,HIC,41309.95703125,126529104,42720000,yard_garden_green_waste,NA
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,food_organic_waste,50
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,glass,2
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,metal,1.5
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,other,15.5
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,paper_cardboard,15
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,plastic,16
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,rubber_leather,NA
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,wood,NA
JOR,Asia,Middle_East_North_Africa,Jordan,UMC,10413.17578125,8413464,2529997,yard_garden_green_waste,NA
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,food_organic_waste,30
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,glass,5
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,metal,3
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,other,7
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,paper_cardboard,25
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,plastic,25
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,rubber_leather,NA
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,wood,2.5
KAZ,Asia,Europe_Central_Asia,Kazakhstan,UMC,22702.580078125,16791424,4659740,yard_garden_green_waste,NA
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,food_organic_waste,30
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,glass,2.5
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,metal,2.6
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,other,NA
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,paper_cardboard,41
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,plastic,24.3
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,rubber_leather,NA
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,wood,NA
KOR,Asia,East_Asia_Pacific,"Korea, Rep.",HIC,42105.28125,51606632,20452776,yard_garden_green_waste,NA
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,food_organic_waste,45
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,glass,4
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,metal,2
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,other,8
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,paper_cardboard,20
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,plastic,20
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,rubber_leather,NA
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,wood,1
KWT,Asia,Middle_East_North_Africa,Kuwait,HIC,58810.30078125,2998083,1750000,yard_garden_green_waste,1
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,food_organic_waste,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,glass,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,metal,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,other,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,paper_cardboard,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,plastic,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,rubber_leather,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,wood,NA
KGZ,Asia,Europe_Central_Asia,Kyrgyz Republic,LMC,4805.14111328125,5956900,1113300,yard_garden_green_waste,NA
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,food_organic_waste,16.9
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,glass,9.3
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,metal,3.7
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,other,20.3
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,paper_cardboard,2.8
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,plastic,6.1
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,rubber_leather,1.1
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,wood,38.2
LAO,Asia,East_Asia_Pacific,Lao PDR,LMC,6543.6669921875,6663967,351900,yard_garden_green_waste,1.2
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,food_organic_waste,52.5
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,glass,3.5
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,metal,5.5
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,other,11
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,paper_cardboard,16
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,plastic,11.5
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,rubber_leather,NA
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,wood,NA
LBN,Asia,Middle_East_North_Africa,Lebanon,UMC,16966.740234375,5603279,2040000,yard_garden_green_waste,NA
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,food_organic_waste,3.1
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,glass,3.3
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,metal,1.7
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,other,3.1
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,paper_cardboard,58.7
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,plastic,7.9
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,rubber_leather,NA
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,wood,22.3
MAC,Asia,East_Asia_Pacific,"Macao SAR, China",HIC,117335.5859375,612167,377942,yard_garden_green_waste,NA
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,food_organic_waste,46
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,glass,3
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,metal,3
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,other,9
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,paper_cardboard,14
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,plastic,15
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,rubber_leather,3
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,wood,7
MYS,Asia,East_Asia_Pacific,Malaysia,UMC,23906.265625,30228016,12982685,yard_garden_green_waste,NA
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,food_organic_waste,22.7
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,glass,NA
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,metal,NA
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,other,50.1
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,paper_cardboard,12.7
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,plastic,14.5
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,rubber_leather,NA
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,wood,NA
MNG,Asia,East_Asia_Pacific,Mongolia,LMC,10940.4150390625,3027398,2900000,yard_garden_green_waste,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,food_organic_waste,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,glass,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,metal,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,other,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,paper_cardboard,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,plastic,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,rubber_leather,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,wood,NA
MMR,Asia,East_Asia_Pacific,Myanmar,LMC,1093.7880859375,46095464,4677306.52914,yard_garden_green_waste,NA
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,food_organic_waste,52.39
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,glass,4.36
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,metal,1.9
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,other,7.12
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,paper_cardboard,18.21
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,plastic,15.14
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,rubber_leather,0.9
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,wood,NA
NPL,Asia,South_Asia,Nepal,LIC,2902.249267578125,28982772,1768977.49,yard_garden_green_waste,NA
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,food_organic_waste,27
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,glass,6
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,metal,NA
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,other,24
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,paper_cardboard,15
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,plastic,21
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,rubber_leather,NA
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,wood,2
OMN,Asia,Middle_East_North_Africa,Oman,HIC,30535.833984375,3960925,1734885.15,yard_garden_green_waste,5
